        T              Rev             ST             Date            Time              X               Y               Z              Vx              Vy              Vz              Xg              Yg              Zg               A               E               W               i             Node            Long             Lat      
 7.910000E+0002               7  1.958162E+0002        20/03/24        01:11:00  5.005259E+0003  8.090733E+0002 -5.055175E+0003  5.336063E+0000 -7.254535E-0001  5.159478E+0000 -5.050824E+0003  5.615471E+0002 -5.043397E+0003  7.153025E+0003  1.194777E-0003  1.725010E+0002  9.856058E+0001  5.502704E-0001  1.736559E+0002 -4.478188E+0001 
 7.920000E+0002               7  1.960668E+0002        20/03/24        01:12:00  5.315451E+0003  7.639962E+0002 -4.735922E+0003  5.000293E+0000 -7.766322E-0001  5.478842E+0000 -5.333887E+0003  7.110713E+0002 -4.723419E+0003  7.154153E+0003  1.092831E-0003  1.787406E+0002  9.855990E+0001  5.509245E-0001  1.724066E+0002 -4.127613E+0001 
 7.930000E+0002               7  1.963175E+0002        20/03/24        01:13:00  5.604902E+0003  7.159378E+0002 -4.398141E+0003  4.644922E+0000 -8.247931E-0001  5.776851E+0000 -5.594933E+0003  8.602151E+0002 -4.384963E+0003  7.155265E+0003  9.887338E-0004  1.851789E+0002  9.855924E+0001  5.514936E-0001  1.712593E+0002 -3.776266E+0001 
 7.940000E+0002               7  1.965682E+0002        20/03/24        01:14:00  5.872478E+0003  6.650852E+0002 -4.043150E+0003  4.271328E+0000 -8.697468E-0001  6.052329E+0000 -5.832948E+0003  1.008202E+0003 -4.029348E+0003  7.156345E+0003  8.838747E-0004  1.918344E+0002  9.855859E+0001  5.519794E-0001  1.701935E+0002 -3.424303E+0001 
 7.950000E+0002               7  1.968189E+0002        20/03/24        01:15:00  6.117126E+0003  6.116359E+0002 -3.672334E+0003  3.880964E+0000 -9.113156E-0001  6.304181E+0000 -6.047016E+0003  1.154249E+0003 -3.657962E+0003  7.157375E+0003  7.795160E-0004  1.987248E+0002  9.855798E+0001  5.523852E-0001  1.691934E+0002 -3.071846E+0001 
 7.960000E+0002               7  1.970696E+0002        20/03/24        01:16:00  6.337888E+0003  5.557983E+0002 -3.287141E+0003  3.475351E+0000 -9.493351E-0001  6.531410E+0000 -6.236320E+0003  1.297576E+0003 -3.272254E+0003  7.158340E+0003  6.767522E-0004  2.058660E+0002  9.855740E+0001  5.527153E-0001  1.682463E+0002 -2.718990E+0001 
 7.970000E+0002               7  1.973203E+0002        20/03/24        01:17:00  6.533895E+0003  4.977897E+0002 -2.889076E+0003  3.056071E+0000 -9.836545E-0001  6.733108E+0000 -6.400146E+0003  1.437405E+0003 -2.873733E+0003  7.159223E+0003  5.764682E-0004  2.132712E+0002  9.855687E+0001  5.529752E-0001  1.673420E+0002 -2.365811E+0001 
 7.980000E+0002               7  1.975709E+0002        20/03/24        01:18:00  6.704376E+0003  4.378365E+0002 -2.479695E+0003  2.624767E+0000 -1.014138E+0000  6.908473E+0000 -6.537886E+0003  1.572966E+0003 -2.463956E+0003  7.160012E+0003  4.793011E-0004  2.209485E+0002  9.855640E+0001  5.531717E-0001  1.664722E+0002 -2.012373E+0001 
 7.990000E+0002               7  1.978216E+0002        20/03/24        01:19:00  6.848660E+0003  3.761724E+0002 -2.060600E+0003  2.183129E+0000 -1.040663E+0000  7.056802E+0000 -6.649040E+0003  1.703499E+0003 -2.044526E+0003  7.160694E+0003  3.856084E-0004  2.289006E+0002  9.855599E+0001  5.533123E-0001  1.656298E+0002 -1.658728E+0001 
 8.000000E+0002               7  1.980723E+0002        20/03/24        01:20:00  6.966180E+0003  3.130382E+0002 -1.633431E+0003  1.732891E+0000 -1.063125E+0000  7.177502E+0000 -6.733219E+0003  1.828262E+0003 -1.617086E+0003  7.161258E+0003  2.954471E-0004  2.371260E+0002  9.855565E+0001  5.534055E-0001  1.648088E+0002 -1.304922E+0001 
 8.010000E+0002               7  1.983230E+0002        20/03/24        01:21:00  7.056471E+0003  2.486805E+0002 -1.199862E+0003  1.275824E+0000 -1.081434E+0000  7.270088E+0000 -6.790146E+0003  1.946531E+0003 -1.183309E+0003  7.161696E+0003  2.085703E-0004  2.456293E+0002  9.855538E+0001  5.534605E-0001  1.640040E+0002 -9.509942E+0000 
 8.020000E+0002               7  1.985737E+0002        20/03/24        01:22:00  7.119178E+0003  1.833506E+0002 -7.615904E+0002  8.137278E-0001 -1.095517E+0000  7.334190E+0000 -6.819657E+0003  2.057607E+0003 -7.448940E+0002  7.162001E+0003  1.244453E-0004  2.544820E+0002  9.855520E+0001  5.534870E-0001  1.632105E+0002 -5.969803E+0000 
 8.030000E+0002               7  1.988244E+0002        20/03/24        01:23:00  7.154054E+0003  1.173040E+0002 -3.203340E+0002  3.484225E-0001 -1.105318E+0000  7.369548E+0000 -6.821700E+0003  2.160816E+0003 -3.035597E+0002  7.162168E+0003  4.230732E-0005  2.645970E+0002  9.855510E+0001  5.534954E-0001  1.624241E+0002 -2.429134E+0000 
 8.040000E+0002               8  1.990751E+0002        20/03/24        01:24:00  7.160961E+0003  5.079887E+0001  1.221777E+0002 -1.182572E-0001 -1.110798E+0000  7.376022E+0000 -6.796338E+0003  2.255517E+0003  1.389644E+0002  7.162194E+0003  3.889553E-0005  8.882704E+0001  9.855508E+0001  5.534961E-0001  1.616404E+0002  1.111752E+0000 
 8.050000E+0002               8  1.993257E+0002        20/03/24        01:25:00  7.139872E+0003 -1.590486E+0001  5.642104E+0002 -5.844708E-0001 -1.111935E+0000  7.353585E+0000 -6.743746E+0003  2.341101E+0003  5.809438E+0002  7.162079E+0003  1.200332E-0004  9.917182E+0001  9.855514E+0001  5.534998E-0001  1.608555E+0002  4.652548E+0000 
 8.060000E+0002               8  1.995764E+0002        20/03/24        01:26:00  7.090871E+0003 -8.254639E+0001  1.004031E+0003 -1.048380E+0000 -1.108725E+0000  7.302327E+0000 -6.664213E+0003  2.417000E+0003  1.020646E+0003  7.161825E+0003  2.022318E-0004  1.081657E+0002  9.855529E+0001  5.535170E-0001  1.600651E+0002  8.192943E+0000 
 8.070000E+0002               8  1.998271E+0002        20/03/24        01:27:00  7.014149E+0003 -1.488652E+0002  1.439917E+0003 -1.508157E+0000 -1.101181E+0000  7.222454E+0000 -6.558136E+0003  2.482685E+0003  1.456348E+0003  7.161436E+0003  2.863837E-0004  1.168523E+0002  9.855552E+0001  5.535580E-0001  1.592651E+0002  1.173261E+0001 
 8.080000E+0002               8  2.000778E+0002        20/03/24        01:28:00  6.910011E+0003 -2.146021E+0002  1.870160E+0003 -1.961990E+0000 -1.089334E+0000  7.114288E+0000 -6.426021E+0003  2.537670E+0003  1.886343E+0003  7.160917E+0003  3.731953E-0004  1.252980E+0002  9.855583E+0001  5.536330E-0001  1.584507E+0002  1.527122E+0001 
 8.090000E+0002               8  2.003285E+0002        20/03/24        01:29:00  6.778865E+0003 -2.795001E+0002  2.293075E+0003 -2.408093E+0000 -1.073231E+0000  6.978260E+0000 -6.268481E+0003  2.581518E+0003  2.308947E+0003  7.160277E+0003  4.631115E-0004  1.334957E+0002  9.855621E+0001  5.537513E-0001  1.576169E+0002  1.880837E+0001 
 8.100000E+0002               8  2.005792E+0002        20/03/24        01:30:00  6.621229E+0003 -3.433060E+0002  2.707005E+0003 -2.844714E+0000 -1.052937E+0000  6.814918E+0000 -6.086232E+0003  2.613840E+0003  2.722504E+0003  7.159527E+0003  5.562790E-0004  1.414318E+0002  9.855665E+0001  5.539219E-0001  1.567580E+0002  2.234364E+0001 
 8.110000E+0002               8  2.008298E+0002        20/03/24        01:31:00  6.437724E+0003 -4.057704E+0002  3.110331E+0003 -3.270139E+0000 -1.028533E+0000  6.624913E+0000 -5.880089E+0003  2.634301E+0003  3.125397E+0003  7.158677E+0003  6.525363E-0004  1.490991E+0002  9.855716E+0001  5.541526E-0001  1.558674E+0002  2.587654E+0001 
 8.120000E+0002               8  2.010805E+0002        20/03/24        01:32:00  6.229070E+0003 -4.666497E+0002  3.501476E+0003 -3.682703E+0000 -1.000117E+0000  6.409005E+0000 -5.650963E+0003  2.642617E+0003  3.516049E+0003  7.157740E+0003  7.514238E-0004  1.564978E+0002  9.855771E+0001  5.544507E-0001  1.549373E+0002  2.940647E+0001 
 8.130000E+0002               8  2.013312E+0002        20/03/24        01:33:00  5.996089E+0003 -5.257064E+0002  3.878911E+0003 -4.080791E+0000 -9.678019E-0001  6.168055E+0000 -5.399857E+0003  2.638562E+0003  3.892934E+0003  7.156733E+0003  8.522105E-0004  1.636354E+0002  9.855831E+0001  5.548221E-0001  1.539582E+0002  3.293273E+0001 
 8.140000E+0002               8  2.015819E+0002        20/03/24        01:34:00  5.739696E+0003 -5.827105E+0002  4.241161E+0003 -4.462853E+0000 -9.317161E-0001  5.903019E+0000 -5.127860E+0003  2.621966E+0003  4.254580E+0003  7.155669E+0003  9.539295E-0004  1.705243E+0002  9.855895E+0001  5.552718E-0001  1.529185E+0002  3.645443E+0001 
 8.150000E+0002               8  2.018326E+0002        20/03/24        01:35:00  5.460897E+0003 -6.374398E+0002  4.586813E+0003 -4.827400E+0000 -8.920027E-0001  5.614950E+0000 -4.836144E+0003  2.592719E+0003  4.599575E+0003  7.154567E+0003  1.055420E-0003  1.771804E+0002  9.855961E+0001  5.558035E-0001  1.518037E+0002  3.997047E+0001 
 8.160000E+0002               8  2.020833E+0002        20/03/24        01:36:00  5.160786E+0003 -6.896814E+0002  4.914517E+0003 -5.173017E+0000 -8.488187E-0001  5.304987E+0000 -4.525959E+0003  2.550769E+0003  4.926573E+0003  7.153443E+0003  1.155369E-0003  1.836213E+0002  9.856028E+0001  5.564196E-0001  1.505950E+0002  4.347942E+0001 
 8.170000E+0002               8  2.023340E+0002        20/03/24        01:37:00  4.840540E+0003 -7.392320E+0002  5.222998E+0003 -5.498366E+0000 -8.023344E-0001  4.974354E+0000 -4.198625E+0003  2.496126E+0003  5.234300E+0003  7.152314E+0003  1.252359E-0003  1.898654E+0002  9.856096E+0001  5.571213E-0001  1.492681E+0002  4.697944E+0001 
 8.180000E+0002               8  2.025846E+0002        20/03/24        01:38:00  4.501413E+0003 -7.858992E+0002  5.511052E+0003 -5.802189E+0000 -7.527324E-0001  4.624353E+0000 -3.855527E+0003  2.428862E+0003  5.521557E+0003  7.151198E+0003  1.344908E-0003  1.959310E+0002  9.856162E+0001  5.579083E-0001  1.477904E+0002  5.046799E+0001 
 8.190000E+0002               8  2.028353E+0002        20/03/24        01:39:00  4.144731E+0003 -8.295015E+0002  5.777560E+0003 -6.083316E+0000 -7.002073E-0001  4.256358E+0000 -3.498111E+0003  2.349106E+0003  5.787227E+0003  7.150113E+0003  1.431508E-0003  2.018358E+0002  9.856227E+0001  5.587792E-0001  1.461172E+0002  5.394165E+0001 
 8.200000E+0002               8  2.030860E+0002        20/03/24        01:40:00  3.771891E+0003 -8.698697E+0002  6.021484E+0003 -6.340664E+0000 -6.449646E-0001  3.871810E+0000 -3.127875E+0003  2.257054E+0003  6.030275E+0003  7.149076E+0003  1.510669E-0003  2.075965E+0002  9.856290E+0001  5.597311E-0001  1.441860E+0002  5.739551E+0001 
 8.210000E+0002               8  2.033367E+0002        20/03/24        01:41:00  3.384347E+0003 -9.068472E+0002  6.241876E+0003 -6.573245E+0000 -5.872196E-0001  3.472213E+0000 -2.746364E+0003  2.152958E+0003  6.249756E+0003  7.148102E+0003  1.580950E-0003  2.132289E+0002  9.856348E+0001  5.607599E-0001  1.419060E+0002  6.082242E+0001 
 8.220000E+0002               8  2.035874E+0002        20/03/24        01:42:00  2.983614E+0003 -9.402905E+0002  6.437880E+0003 -6.780169E+0000 -5.271972E-0001  3.059125E+0000 -2.355166E+0003  2.037131E+0003  6.444819E+0003  7.147207E+0003  1.640994E-0003  2.187476E+0002  9.856402E+0001  5.618603E-0001  1.391414E+0002  6.421148E+0001 
 8.230000E+0002               8  2.038381E+0002        20/03/24        01:43:00  2.571256E+0003 -9.700699E+0002  6.608734E+0003 -6.960644E+0000 -4.651303E-0001  2.634153E+0000 -1.955899E+0003  1.909947E+0003  6.614704E+0003  7.146405E+0003  1.689560E-0003  2.241666E+0002  9.856450E+0001  5.630258E-0001  1.356810E+0002  6.754542E+0001 
 8.240000E+0002               8  2.040887E+0002        20/03/24        01:44:00  2.148880E+0003 -9.960700E+0002  6.753774E+0003 -7.113978E+0000 -4.012597E-0001  2.198948E+0000 -1.550211E+0003  1.771837E+0003  6.758753E+0003  7.145708E+0003  1.725547E-0003  2.294985E+0002  9.856493E+0001  5.642492E-0001  1.311832E+0002  7.079533E+0001 
 8.250000E+0002               8  2.043394E+0002        20/03/24        01:45:00  1.718133E+0003 -1.018190E+0003  6.872436E+0003 -7.239588E+0000 -3.358322E-0001  1.755198E+0000 -1.139767E+0003  1.623288E+0003  6.876405E+0003  7.145127E+0003  1.748018E-0003  2.347557E+0002  9.856528E+0001  5.655219E-0001  1.250740E+0002  7.391006E+0001 
 8.260000E+0002               8  2.045901E+0002        20/03/24        01:46:00  1.280694E+0003 -1.036344E+0003  6.964261E+0003 -7.336991E+0000 -2.691009E-0001  1.304621E+0000 -7.262489E+0002  1.464842E+0003  6.967203E+0003  7.144672E+0003  1.756225E-0003  2.399499E+0002  9.856555E+0001  5.668349E-0001  1.163716E+0002  7.679338E+0001 
 8.270000E+0002               8  2.048408E+0002        20/03/24        01:47:00  8.382659E+0002 -1.050461E+0003  7.028889E+0003 -7.405815E+0000 -2.013232E-0001  8.489604E-0001 -3.113431E+0002  1.297093E+0003  7.030794E+0003  7.144349E+0003  1.749619E-0003  2.450926E+0002  9.856575E+0001  5.681784E-0001  1.034974E+0002  7.925709E+0001 
 8.280000E+0002               8  2.050915E+0002        20/03/24        01:48:00  3.925729E+0002 -1.060487E+0003  7.066070E+0003 -7.445794E+0000 -1.327605E-0001  3.899788E-0001  1.032635E+0002  1.120688E+0003  7.066929E+0003  7.144164E+0003  1.727870E-0003  2.501954E+0002  9.856586E+0001  5.695422E-0001  8.473546E+0001  8.095141E+0001 
 8.290000E+0002               8  2.053422E+0002        20/03/24        01:49:00 -5.464935E+0001 -1.066382E+0003  7.075656E+0003 -7.456773E+0000 -6.367716E-0002 -7.054997E-0002  5.158913E+0002  9.363196E+0002  7.075466E+0003  7.144118E+0003  1.690873E-0003  2.552706E+0002  9.856589E+0001  5.709156E-0001  6.114621E+0001  8.140813E+0001 
 8.300000E+0002               8  2.055929E+0002        20/03/24        01:50:00 -5.016589E+0002 -1.068123E+0003  7.057608E+0003 -7.438705E+0000  5.660570E-0003 -5.308457E-0001  9.248745E+0002  7.447270E+0002  7.056371E+0003  7.144214E+0003  1.638754E-0003  2.603313E+0002  9.856584E+0001  5.722881E-0001  3.884170E+0001  8.044782E+0001 
 8.310000E+0002               8  2.058435E+0002        20/03/24        01:51:00 -9.467142E+0002 -1.065703E+0003  7.011995E+0003 -7.391653E+0000  7.498528E-0002 -9.891282E-0001  1.328567E+0003  5.466916E+0002  7.009714E+0003  7.144450E+0003  1.571877E-0003  2.653926E+0002  9.856570E+0001  5.736487E-0001  2.236665E+0001  7.841755E+0001 
 8.320000E+0002               8  2.060942E+0002        20/03/24        01:52:00 -1.388081E+0003 -1.059130E+0003  6.938989E+0003 -7.315789E+0000  1.440295E-0001 -1.443624E+0000  1.725352E+0003  3.430342E+0002  6.935674E+0003  7.144821E+0003  1.490835E-0003  2.704727E+0002  9.856548E+0001  5.749872E-0001  1.124490E+0001  7.576796E+0001 
 8.330000E+0002               8  2.063449E+0002        20/03/24        01:53:00 -1.824038E+0003 -1.048430E+0003  6.838871E+0003 -7.211397E+0000  2.125265E-0001 -1.892572E+0000  2.113642E+0003  1.346116E+0002  6.834535E+0003  7.145323E+0003  1.396453E-0003  2.755944E+0002  9.856518E+0001  5.762931E-0001  3.644077E+0000  7.278254E+0001 
 8.340000E+0002               8  2.065956E+0002        20/03/24        01:54:00 -2.252886E+0003 -1.033644E+0003  6.712026E+0003 -7.078867E+0000  2.802113E-0001 -2.334231E+0000  2.491893E+0003 -7.768702E+0001  6.706686E+0003  7.145948E+0003  1.289780E-0003  2.807881E+0002  9.856481E+0001  5.775569E-0001 -1.785669E+0000  6.960818E+0001 
 8.350000E+0002               8  2.068463E+0002        20/03/24        01:55:00 -2.672949E+0003 -1.014827E+0003  6.558943E+0003 -6.918696E+0000  3.468217E-0001 -2.766883E+0000  2.858605E+0003 -2.929437E+0002  6.552620E+0003  7.146685E+0003  1.172079E-0003  2.860970E+0002  9.856436E+0001  5.787696E-0001 -5.851123E+0000  6.632070E+0001 
 8.360000E+0002               8  2.070970E+0002        20/03/24        01:56:00 -3.082588E+0003 -9.920516E+0002  6.380214E+0003 -6.731489E+0000  4.120992E-0001 -3.188844E+0000  3.212330E+0003 -5.102155E+0002  6.372932E+0003  7.147524E+0003  1.044825E-0003  2.915855E+0002  9.856386E+0001  5.799229E-0001 -9.024922E+0000  6.296129E+0001 
 8.370000E+0002               8  2.073476E+0002        20/03/24        01:57:00 -3.480202E+0003 -9.654064E+0002  6.176529E+0003 -6.517956E+0000  4.757897E-0001 -3.598466E+0000  3.551679E+0003 -7.285391E+0002  6.168316E+0003  7.148451E+0003  9.097046E-0004  2.973571E+0002  9.856330E+0001  5.810096E-0001 -1.159201E+0001  5.955372E+0001 
 8.380000E+0002               8  2.075983E+0002        20/03/24        01:58:00 -3.864233E+0003 -9.349935E+0002  5.948677E+0003 -6.278908E+0000  5.376449E-0001 -3.994146E+0000  3.875324E+0003 -9.469341E+0002  5.939566E+0003  7.149452E+0003  7.686466E-0004  3.035908E+0002  9.856270E+0001  5.820234E-0001 -1.373114E+0001  5.611253E+0001 
 8.390000E+0002               8  2.078490E+0002        20/03/24        01:59:00 -4.233178E+0003 -9.009305E+0002  5.697541E+0003 -6.015257E+0000  5.974229E-0001 -4.374332E+0000  4.182006E+0003 -1.164408E+0003  5.687568E+0003  7.150511E+0003  6.238857E-0004  3.106285E+0002  9.856207E+0001  5.829592E-0001 -1.555895E+0001  5.264700E+0001 
 8.400000E+0002               8  2.080997E+0002        20/03/24        02:00:00 -4.585592E+0003 -8.633490E+0002  5.424097E+0003 -5.728011E+0000  6.548892E-0001 -4.737528E+0000  4.470542E+0003 -1.379961E+0003  5.413299E+0003  7.151612E+0003  4.782630E-0004  3.192125E+0002  9.856140E+0001  5.838132E-0001 -1.715435E+0001  4.916336E+0001 
 8.410000E+0002               8  2.083504E+0002        20/03/24        02:01:00 -4.920090E+0003 -8.223946E+0002  5.129406E+0003 -5.418274E+0000  7.098180E-0001 -5.082299E+0000  4.739823E+0003 -1.592590E+0003  5.117827E+0003  7.152737E+0003  3.362409E-0004  3.312668E+0002  9.856072E+0001  5.845827E-0001 -1.857245E+0001  4.566591E+0001 
 8.420000E+0002               8  2.086011E+0002        20/03/24        02:02:00 -5.235359E+0003 -7.782260E+0002  4.814617E+0003 -5.087240E+0000  7.619926E-0001 -5.407281E+0000  4.988827E+0003 -1.801292E+0003  4.802301E+0003  7.153870E+0003  2.087316E-0004  3.530521E+0002  9.856004E+0001  5.852666E-0001 -1.985289E+0001  4.215772E+0001 
 8.430000E+0002               8  2.088518E+0002        20/03/24        02:03:00 -5.530158E+0003 -7.310147E+0002  4.480954E+0003 -4.736189E+0000  8.112067E-0001 -5.711183E+0000  5.216616E+0003 -2.005072E+0003  4.467951E+0003  7.154991E+0003  1.386680E-0004  4.224289E+0001  9.855936E+0001  5.858647E-0001 -2.102490E+0001  3.864107E+0001 
 8.440000E+0002               8  2.091024E+0002        20/03/24        02:04:00 -5.803328E+0003 -6.809443E+0002  4.129721E+0003 -4.366484E+0000  8.572650E-0001 -5.992795E+0000  5.422344E+0003 -2.202945E+0003  4.116080E+0003  7.156084E+0003  1.915244E-0004  9.441808E+0001  9.855870E+0001  5.863787E-0001 -2.211052E+0001  3.511764E+0001 
 8.450000E+0002               8  2.093531E+0002        20/03/24        02:05:00 -6.053792E+0003 -6.282097E+0002  3.762287E+0003 -3.979562E+0000  8.999845E-0001 -6.250992E+0000  5.605259E+0003 -2.393941E+0003  3.748062E+0003  7.157131E+0003  3.007930E-0004  1.178608E+0002  9.855807E+0001  5.868111E-0001 -2.312677E+0001  3.158875E+0001 
 8.460000E+0002               8  2.096038E+0002        20/03/24        02:06:00 -6.280561E+0003 -5.730163E+0002  3.380091E+0003 -3.576935E+0000  9.391947E-0001 -6.484740E+0000  5.764704E+0003 -2.577111E+0003  3.365337E+0003  7.158117E+0003  4.164219E-0004  1.304295E+0002  9.855747E+0001  5.871660E-0001 -2.408703E+0001  2.805544E+0001 
 8.470000E+0002               8  2.098545E+0002        20/03/24        02:07:00 -6.482742E+0003 -5.155796E+0002  2.984626E+0003 -3.160180E+0000  9.747391E-0001 -6.693100E+0000  5.900126E+0003 -2.751530E+0003  2.969402E+0003  7.159025E+0003  5.262617E-0004  1.392005E+0002  9.855691E+0001  5.874485E-0001 -2.500204E+0001  2.451854E+0001 
 8.480000E+0002               8  2.101052E+0002        20/03/24        02:08:00 -6.659533E+0003 -4.561238E+0002  2.577443E+0003 -2.730933E+0000  1.006475E+0000 -6.875233E+0000  6.011069E+0003 -2.916304E+0003  2.561808E+0003  7.159841E+0003  6.259255E-0004  1.463067E+0002  9.855641E+0001  5.876651E-0001 -2.588060E+0001  2.097873E+0001 
 8.490000E+0002               8  2.103559E+0002        20/03/24        02:09:00 -6.810237E+0003 -3.948813E+0002  2.160137E+0003 -2.290882E+0000  1.034276E+0000 -7.030405E+0000  6.097184E+0003 -3.070571E+0003  2.144153E+0003  7.160552E+0003  7.129719E-0004  1.525559E+0002  9.855597E+0001  5.878229E-0001 -2.673005E+0001  1.743660E+0001 
